# diocotron highorder nc=1024 l=5 ng=3 cfl=0.4
t,amplitude
11.001,0.000161444
11.0105,0.000161595
11.02,0.000161745
11.0294,0.000161896
11.0389,0.000162047
11.0484,0.000162197
11.0579,0.000162348
11.0674,0.0001625
11.0769,0.000162651
11.0864,0.000162802
11.0959,0.000162954
11.1054,0.000163105
11.1149,0.000163257
11.1244,0.000163409
11.1339,0.00016356
11.1434,0.000163712
11.1529,0.000163865
11.1624,0.000164017
11.1719,0.000164169
11.1814,0.000164321
11.1909,0.000164473
11.2004,0.000164626
11.2098,0.000164778
11.2193,0.000164931
11.2288,0.000165084
11.2383,0.000165237
11.2478,0.00016539
11.2573,0.000165543
11.2668,0.000165696
11.2762,0.000165849
11.2857,0.000166003
11.2952,0.000166156
11.3047,0.00016631
11.3142,0.000166464
11.3237,0.000166618
11.3332,0.000166772
11.3426,0.000166926
11.3521,0.00016708
11.3616,0.000167234
11.3711,0.000167388
11.3805,0.000167542
11.39,0.000167697
11.3995,0.000167851
11.409,0.000168006
11.4184,0.000168161
11.4279,0.000168316
11.4374,0.000168471
11.4469,0.000168626
11.4563,0.000168781
11.4658,0.000168937
11.4753,0.000169092
11.4848,0.000169248
11.4942,0.000169403
11.5037,0.000169559
11.5132,0.000169715
11.5227,0.000169871
11.5321,0.000170027
11.5416,0.000170183
11.5511,0.000170339
11.5605,0.000170495
11.57,0.000170652
11.5794,0.000170808
11.5889,0.000170965
11.5984,0.000171121
11.6078,0.000171278
11.6173,0.000171435
11.6268,0.000171592
11.6362,0.000171749
11.6457,0.000171906
11.6551,0.000172064
11.6646,0.000172221
11.6741,0.000172379
11.6835,0.000172536
11.693,0.000172694
11.7025,0.000172852
11.7119,0.00017301
11.7214,0.000173168
11.7308,0.000173326
11.7403,0.000173484
11.7497,0.000173642
11.7592,0.000173801
11.7686,0.000173959
11.7781,0.000174118
11.7875,0.000174276
